Total Simulation steps: 7186
Td	ID	Tj	Df	Dd	Db
2318	11264	2318	0	0	0
2318	11265	2318	0	0	0
2318	11266	2318	0	0	0
2318	11267	2318	0	0	0
2319	11268	2319	0	0	0
2319	11269	2319	0	0	0
2319	11270	2319	0	0	0
2319	11271	2319	0	0	0
2320	11272	2320	0	0	0
2320	11273	2320	0	0	0
2320	11274	2320	0	0	0
2320	11275	2320	0	0	0
2321	11276	2321	0	0	0
2321	11277	2321	0	0	0
2321	11278	2321	0	0	0
2321	11279	2321	0	0	0
2322	11280	2322	0	0	0
2322	11281	2322	0	0	0
2322	11282	2322	0	0	0
2322	11283	2322	0	0	0
2323	11284	2323	0	0	0
2323	11285	2323	0	0	0
2323	11286	2323	0	0	0
2323	11287	2323	0	0	0
2324	11288	2324	0	0	0
2324	11289	2324	0	0	0
2324	11290	2324	0	0	0
2324	11291	2324	0	0	0
2325	11292	2325	0	0	0
2325	11293	2325	0	0	0
2325	11294	2325	0	0	0
2325	11295	2325	0	0	0
2326	11296	2326	0	0	0
2326	11297	2326	0	0	0
2326	11298	2326	0	0	0
2326	11299	2326	0	0	0
2327	11300	2327	0	0	0
2327	11301	2327	0	0	0
2327	11302	2327	0	0	0
2327	11303	2327	0	0	0
2328	11304	2328	0	0	0
2328	11305	2328	0	0	0
2328	11306	2328	0	0	0
2328	11307	2328	0	0	0
2329	11308	2329	0	0	0
2329	11309	2329	0	0	0
2329	11310	2329	0	0	0
2329	11311	2329	0	0	0
2330	11312	2330	0	0	0
2330	11313	2330	0	0	0
2330	11314	2330	0	0	0
2330	11315	2330	0	0	0
2331	11316	2331	0	0	0
2331	11317	2331	0	0	0
2331	11318	2331	0	0	0
2331	11319	2331	0	0	0
2332	11320	2332	0	0	0
2332	11321	2332	0	0	0
2332	11322	2332	0	0	0
2332	11323	2332	0	0	0
2333	11324	2333	0	0	0
2333	11325	2333	0	0	0
2333	11326	2333	0	0	0
2333	11327	2333	0	0	0
2334	11328	2334	0	0	0
2334	11329	2334	0	0	0
2334	11330	2334	0	0	0
2334	11331	2334	0	0	0
2335	11332	2335	0	0	0
2335	11333	2335	0	0	0
2335	11334	2335	0	0	0
2335	11335	2335	0	0	0
2336	11336	2336	0	0	0
2336	11337	2336	0	0	0
2336	11338	2336	0	0	0
2336	11339	2336	0	0	0
2337	11340	2337	0	0	0
2337	11341	2337	0	0	0
2337	11342	2337	0	0	0
2337	11343	2337	0	0	0
2338	11344	2338	0	0	0
2338	11345	2338	0	0	0
2338	11346	2338	0	0	0
2338	11347	2338	0	0	0
2339	11348	2339	0	0	0
2339	11349	2339	0	0	0
2339	11350	2339	0	0	0
2339	11351	2339	0	0	0
2340	11352	2340	0	0	0
2340	11353	2340	0	0	0
2340	11354	2340	0	0	0
2340	11355	2340	0	0	0
2341	11356	2341	0	0	0
2341	11357	2341	0	0	0
2341	11358	2341	0	0	0
2341	11359	2341	0	0	0
2342	11360	2342	0	0	0
2342	11361	2342	0	0	0
2342	11362	2342	0	0	0
2342	11363	2342	0	0	0
2343	11364	2343	0	0	0
2343	11365	2343	0	0	0
2343	11366	2343	0	0	0
2343	11367	2343	0	0	0
2344	11368	2344	0	0	0
2344	11369	2344	0	0	0
2344	11370	2344	0	0	0
2344	11371	2344	0	0	0
2345	11372	2345	0	0	0
2345	11373	2345	0	0	0
2345	11374	2345	0	0	0
2345	11375	2345	0	0	0
2346	11376	2346	0	0	0
2346	11377	2346	0	0	0
2346	11378	2346	0	0	0
2346	11379	2346	0	0	0
2347	11380	2347	0	0	0
2347	11381	2347	0	0	0
2347	11382	2347	0	0	0
2347	11383	2347	0	0	0
2348	11384	2348	0	0	0
2348	11385	2348	0	0	0
2348	11386	2348	0	0	0
2348	11387	2348	0	0	0
2349	11388	2349	0	0	0
2349	11389	2349	0	0	0
2349	11390	2349	0	0	0
2349	11391	2349	0	0	0
2350	11392	2350	0	0	0
2350	11393	2350	0	0	0
2350	11394	2350	0	0	0
2350	11395	2350	0	0	0
2351	11396	2351	0	0	0
2351	11397	2351	0	0	0
2351	11398	2351	0	0	0
2351	11399	2351	0	0	0
2352	11400	2352	0	0	0
2352	11401	2352	0	0	0
2352	11402	2352	0	0	0
2352	11403	2352	0	0	0
2353	11404	2353	0	0	0
2353	11405	2353	0	0	0
2353	11406	2353	0	0	0
2353	11407	2353	0	0	0
2354	11408	2354	0	0	0
2354	11409	2354	0	0	0
2354	11410	2354	0	0	0
2354	11411	2354	0	0	0
2355	11412	2355	0	0	0
2355	11413	2355	0	0	0
2355	11414	2355	0	0	0
2355	11415	2355	0	0	0
2356	11416	2356	0	0	0
2356	11417	2356	0	0	0
2356	11418	2356	0	0	0
2356	11419	2356	0	0	0
2357	11420	2357	0	0	0
2357	11421	2357	0	0	0
2357	11422	2357	0	0	0
2357	11423	2357	0	0	0
2358	11424	2358	0	0	0
2358	11425	2358	0	0	0
2358	11426	2358	0	0	0
2358	11427	2358	0	0	0
2359	11428	2359	0	0	0
2359	11429	2359	0	0	0
2359	11430	2359	0	0	0
2359	11431	2359	0	0	0
2360	11432	2360	0	0	0
2360	11433	2360	0	0	0
2360	11434	2360	0	0	0
2360	11435	2360	0	0	0
2361	11436	2361	0	0	0
2361	11437	2361	0	0	0
2361	11438	2361	0	0	0
2361	11439	2361	0	0	0
2362	11440	2362	0	0	0
2362	11441	2362	0	0	0
2362	11442	2362	0	0	0
2362	11443	2362	0	0	0
2363	11444	2363	0	0	0
2363	11445	2363	0	0	0
2363	11446	2363	0	0	0
2363	11447	2363	0	0	0
2364	11448	2364	0	0	0
2364	11449	2364	0	0	0
2364	11450	2364	0	0	0
2364	11451	2364	0	0	0
2365	11452	2365	0	0	0
2365	11453	2365	0	0	0
2365	11454	2365	0	0	0
2365	11455	2365	0	0	0
2366	11456	2366	0	0	0
2366	11457	2366	0	0	0
2366	11458	2366	0	0	0
2366	11459	2366	0	0	0
2367	11460	2367	0	0	0
2367	11461	2367	0	0	0
2367	11462	2367	0	0	0
2367	11463	2367	0	0	0
2368	11464	2368	0	0	0
2368	11465	2368	0	0	0
2368	11466	2368	0	0	0
2368	11467	2368	0	0	0
2369	11468	2369	0	0	0
2369	11469	2369	0	0	0
2369	11470	2369	0	0	0
2369	11471	2369	0	0	0
2370	11472	2370	0	0	0
2370	11473	2370	0	0	0
2370	11474	2370	0	0	0
2370	11475	2370	0	0	0
2371	11476	2371	0	0	0
2371	11477	2371	0	0	0
2371	11478	2371	0	0	0
2371	11479	2371	0	0	0
2372	11480	2372	0	0	0
2372	11481	2372	0	0	0
2372	11482	2372	0	0	0
2372	11483	2372	0	0	0
2373	11484	2373	0	0	0
2373	11485	2373	0	0	0
2373	11486	2373	0	0	0
2373	11487	2373	0	0	0
2374	11488	2374	0	0	0
2374	11489	2374	0	0	0
2374	11490	2374	0	0	0
2374	11491	2374	0	0	0
2375	11492	2375	0	0	0
2375	11493	2375	0	0	0
2375	11494	2375	0	0	0
2375	11495	2375	0	0	0
2376	11496	2376	0	0	0
2376	11497	2376	0	0	0
2376	11498	2376	0	0	0
2376	11499	2376	0	0	0
2377	11500	2377	0	0	0
2377	11501	2377	0	0	0
2377	11502	2377	0	0	0
2377	11503	2377	0	0	0
2378	11504	2378	0	0	0
2378	11505	2378	0	0	0
2378	11506	2378	0	0	0
2378	11507	2378	0	0	0
2379	11508	2379	0	0	0
2379	11509	2379	0	0	0
2379	11510	2379	0	0	0
2379	11511	2379	0	0	0
2380	11512	2380	0	0	0
2380	11513	2380	0	0	0
2380	11514	2380	0	0	0
2380	11515	2380	0	0	0
2381	11516	2381	0	0	0
2381	11517	2381	0	0	0
2381	11518	2381	0	0	0
2381	11519	2381	0	0	0
2382	11520	2382	0	0	0
2382	11521	2382	0	0	0
2382	11522	2382	0	0	0
2382	11523	2382	0	0	0
2383	11524	2383	0	0	0
2383	11525	2383	0	0	0
2383	11526	2383	0	0	0
2383	11527	2383	0	0	0
2384	11528	2384	0	0	0
2384	11529	2384	0	0	0
2384	11530	2384	0	0	0
2384	11531	2384	0	0	0
2385	11532	2385	0	0	0
2385	11533	2385	0	0	0
2385	11534	2385	0	0	0
2385	11535	2385	0	0	0
2386	11536	2386	0	0	0
2386	11537	2386	0	0	0
2386	11538	2386	0	0	0
2386	11539	2386	0	0	0
2387	11540	2387	0	0	0
2387	11541	2387	0	0	0
2387	11542	2387	0	0	0
2387	11543	2387	0	0	0
2388	11544	2388	0	0	0
2388	11545	2388	0	0	0
2388	11546	2388	0	0	0
2388	11547	2388	0	0	0
2389	11548	2389	0	0	0
2389	11549	2389	0	0	0
2389	11550	2389	0	0	0
2389	11551	2389	0	0	0
2390	11552	2390	0	0	0
2390	11553	2390	0	0	0
2390	11554	2390	0	0	0
2390	11555	2390	0	0	0
2391	11556	2391	0	0	0
2391	11557	2391	0	0	0
2391	11558	2391	0	0	0
2391	11559	2391	0	0	0
2392	11560	2392	0	0	0
2392	11561	2392	0	0	0
2392	11562	2392	0	0	0
2392	11563	2392	0	0	0
2393	11564	2393	0	0	0
2393	11565	2393	0	0	0
2393	11566	2393	0	0	0
2393	11567	2393	0	0	0
2394	11568	2394	0	0	0
2394	11569	2394	0	0	0
2394	11570	2394	0	0	0
2394	11571	2394	0	0	0
2395	11572	2395	0	0	0
2395	11573	2395	0	0	0
2395	11574	2395	0	0	0
2395	11575	2395	0	0	0
2396	11576	2396	0	0	0
2396	11577	2396	0	0	0
2396	11578	2396	0	0	0
2396	11579	2396	0	0	0
2397	11580	2397	0	0	0
2397	11581	2397	0	0	0
2397	11582	2397	0	0	0
2397	11583	2397	0	0	0
2398	11584	2398	0	0	0
2398	11585	2398	0	0	0
2398	11586	2398	0	0	0
2398	11587	2398	0	0	0
2399	11588	2399	0	0	0
2399	11589	2399	0	0	0
2399	11590	2399	0	0	0
2399	11591	2399	0	0	0
2400	11592	2400	0	0	0
2400	11593	2400	0	0	0
2400	11594	2400	0	0	0
2400	11595	2400	0	0	0
2401	11596	2401	0	0	0
2401	11597	2401	0	0	0
2401	11598	2401	0	0	0
2401	11599	2401	0	0	0
2402	11600	2402	0	0	0
2402	11601	2402	0	0	0
2402	11602	2402	0	0	0
2402	11603	2402	0	0	0
2403	11604	2403	0	0	0
2403	11605	2403	0	0	0
2403	11606	2403	0	0	0
2403	11607	2403	0	0	0
2404	11608	2404	0	0	0
2404	11609	2404	0	0	0
2404	11610	2404	0	0	0
2404	11611	2404	0	0	0
2405	11612	2405	0	0	0
2405	11613	2405	0	0	0
2405	11614	2405	0	0	0
2405	11615	2405	0	0	0
2406	11616	2406	0	0	0
2406	11617	2406	0	0	0
2406	11618	2406	0	0	0
2406	11619	2406	0	0	0
2407	11620	2407	0	0	0
2407	11621	2407	0	0	0
2407	11622	2407	0	0	0
2407	11623	2407	0	0	0
2408	11624	2408	0	0	0
2408	11625	2408	0	0	0
2408	11626	2408	0	0	0
2408	11627	2408	0	0	0
2409	11628	2409	0	0	0
2409	11629	2409	0	0	0
2409	11630	2409	0	0	0
2409	11631	2409	0	0	0
2410	11632	2410	0	0	0
2410	11633	2410	0	0	0
2410	11634	2410	0	0	0
2410	11635	2410	0	0	0
2411	11636	2411	0	0	0
2411	11637	2411	0	0	0
2411	11638	2411	0	0	0
2411	11639	2411	0	0	0
2412	11640	2412	0	0	0
2412	11641	2412	0	0	0
2412	11642	2412	0	0	0
2412	11643	2412	0	0	0
2413	11644	2413	0	0	0
2413	11645	2413	0	0	0
2413	11646	2413	0	0	0
2413	11647	2413	0	0	0
2414	11648	2414	0	0	0
2414	11649	2414	0	0	0
2414	11650	2414	0	0	0
2414	11651	2414	0	0	0
2415	11652	2415	0	0	0
2415	11653	2415	0	0	0
2415	11654	2415	0	0	0
2415	11655	2415	0	0	0
2416	11656	2416	0	0	0
2416	11657	2416	0	0	0
2416	11658	2416	0	0	0
2416	11659	2416	0	0	0
2417	11660	2417	0	0	0
2417	11661	2417	0	0	0
2417	11662	2417	0	0	0
2417	11663	2417	0	0	0
2418	11664	2418	0	0	0
2418	11665	2418	0	0	0
2418	11666	2418	0	0	0
2418	11667	2418	0	0	0
2419	11668	2419	0	0	0
2419	11669	2419	0	0	0
2419	11670	2419	0	0	0
2419	11671	2419	0	0	0
2420	11672	2420	0	0	0
2420	11673	2420	0	0	0
2420	11674	2420	0	0	0
2420	11675	2420	0	0	0
2421	11676	2421	0	0	0
2421	11677	2421	0	0	0
2421	11678	2421	0	0	0
2421	11679	2421	0	0	0
2422	11680	2422	0	0	0
2422	11681	2422	0	0	0
2422	11682	2422	0	0	0
2422	11683	2422	0	0	0
2423	11684	2423	0	0	0
2423	11685	2423	0	0	0
2423	11686	2423	0	0	0
2423	11687	2423	0	0	0
2424	11688	2424	0	0	0
2424	11689	2424	0	0	0
2424	11690	2424	0	0	0
2424	11691	2424	0	0	0
2425	11692	2425	0	0	0
2425	11693	2425	0	0	0
2425	11694	2425	0	0	0
2425	11695	2425	0	0	0
2426	11696	2426	0	0	0
2426	11697	2426	0	0	0
2426	11698	2426	0	0	0
2426	11699	2426	0	0	0
2427	11700	2427	0	0	0
2427	11701	2427	0	0	0
2427	11702	2427	0	0	0
2427	11703	2427	0	0	0
2428	11704	2428	0	0	0
2428	11705	2428	0	0	0
2428	11706	2428	0	0	0
2428	11707	2428	0	0	0
2429	11708	2429	0	0	0
2429	11709	2429	0	0	0
2429	11710	2429	0	0	0
2429	11711	2429	0	0	0
2430	11712	2430	0	0	0
2430	11713	2430	0	0	0
2430	11714	2430	0	0	0
2430	11715	2430	0	0	0
2431	11716	2431	0	0	0
2431	11717	2431	0	0	0
2431	11718	2431	0	0	0
2431	11719	2431	0	0	0
2432	11720	2432	0	0	0
2432	11721	2432	0	0	0
2432	11722	2432	0	0	0
2432	11723	2432	0	0	0
2433	11724	2433	0	0	0
2433	11725	2433	0	0	0
2433	11726	2433	0	0	0
2433	11727	2433	0	0	0
2434	11728	2434	0	0	0
2434	11729	2434	0	0	0
2434	11730	2434	0	0	0
2434	11731	2434	0	0	0
2435	11732	2435	0	0	0
2435	11733	2435	0	0	0
2435	11734	2435	0	0	0
2435	11735	2435	0	0	0
2436	11736	2436	0	0	0
2436	11737	2436	0	0	0
2436	11738	2436	0	0	0
2436	11739	2436	0	0	0
2437	11740	2437	0	0	0
2437	11741	2437	0	0	0
2437	11742	2437	0	0	0
2437	11743	2437	0	0	0
2438	11744	2438	0	0	0
2438	11745	2438	0	0	0
2438	11746	2438	0	0	0
2438	11747	2438	0	0	0
2439	11748	2439	0	0	0
2439	11749	2439	0	0	0
2439	11750	2439	0	0	0
2439	11751	2439	0	0	0
2440	11752	2440	0	0	0
2440	11753	2440	0	0	0
2440	11754	2440	0	0	0
2440	11755	2440	0	0	0
2441	11756	2441	0	0	0
2441	11757	2441	0	0	0
2441	11758	2441	0	0	0
2441	11759	2441	0	0	0
2442	11760	2442	0	0	0
2442	11761	2442	0	0	0
2442	11762	2442	0	0	0
2442	11763	2442	0	0	0
2443	11764	2443	0	0	0
2443	11765	2443	0	0	0
2443	11766	2443	0	0	0
2443	11767	2443	0	0	0
2444	11768	2444	0	0	0
2444	11769	2444	0	0	0
2444	11770	2444	0	0	0
2444	11771	2444	0	0	0
2445	11772	2445	0	0	0
2445	11773	2445	0	0	0
2445	11774	2445	0	0	0
2445	11775	2445	0	0	0
2446	11776	2446	0	0	0
2446	11777	2446	0	0	0
2446	11778	2446	0	0	0
2446	11779	2446	0	0	0
2447	11780	2447	0	0	0
2447	11781	2447	0	0	0
2447	11782	2447	0	0	0
2447	11783	2447	0	0	0
2448	11784	2448	0	0	0
2448	11785	2448	0	0	0
2448	11786	2448	0	0	0
2448	11787	2448	0	0	0
2449	11788	2449	0	0	0
2449	11789	2449	0	0	0
2449	11790	2449	0	0	0
2449	11791	2449	0	0	0
2450	11792	2450	0	0	0
2450	11793	2450	0	0	0
2450	11794	2450	0	0	0
2450	11795	2450	0	0	0
2451	11796	2451	0	0	0
2451	11797	2451	0	0	0
2451	11798	2451	0	0	0
2451	11799	2451	0	0	0
2452	11800	2452	0	0	0
2452	11801	2452	0	0	0
2452	11802	2452	0	0	0
2452	11803	2452	0	0	0
2453	11804	2453	0	0	0
2453	11805	2453	0	0	0
2453	11806	2453	0	0	0
2453	11807	2453	0	0	0
2454	11808	2454	0	0	0
2454	11809	2454	0	0	0
2454	11810	2454	0	0	0
2454	11811	2454	0	0	0
2455	11812	2455	0	0	0
2455	11813	2455	0	0	0
2455	11814	2455	0	0	0
2455	11815	2455	0	0	0
2456	11816	2456	0	0	0
2456	11817	2456	0	0	0
2456	11818	2456	0	0	0
2456	11819	2456	0	0	0
2457	11820	2457	0	0	0
2457	11821	2457	0	0	0
2457	11822	2457	0	0	0
2457	11823	2457	0	0	0
2458	11824	2458	0	0	0
2458	11825	2458	0	0	0
2458	11826	2458	0	0	0
2458	11827	2458	0	0	0
2459	11828	2459	0	0	0
2459	11829	2459	0	0	0
2459	11830	2459	0	0	0
2459	11831	2459	0	0	0
2460	11832	2460	0	0	0
2460	11833	2460	0	0	0
2460	11834	2460	0	0	0
2460	11835	2460	0	0	0
2461	11836	2461	0	0	0
2461	11837	2461	0	0	0
2461	11838	2461	0	0	0
2461	11839	2461	0	0	0
2462	11840	2462	0	0	0
2462	11841	2462	0	0	0
2462	11842	2462	0	0	0
2462	11843	2462	0	0	0
2463	11844	2463	0	0	0
2463	11845	2463	0	0	0
2463	11846	2463	0	0	0
2463	11847	2463	0	0	0
2464	11848	2464	0	0	0
2464	11849	2464	0	0	0
2464	11850	2464	0	0	0
2464	11851	2464	0	0	0
2465	11852	2465	0	0	0
2465	11853	2465	0	0	0
2465	11854	2465	0	0	0
2465	11855	2465	0	0	0
2466	11856	2466	0	0	0
2466	11857	2466	0	0	0
2466	11858	2466	0	0	0
2466	11859	2466	0	0	0
2467	11860	2467	0	0	0
2467	11861	2467	0	0	0
2467	11862	2467	0	0	0
2467	11863	2467	0	0	0
2468	11864	2468	0	0	0
2468	11865	2468	0	0	0
2468	11866	2468	0	0	0
2468	11867	2468	0	0	0
2469	11868	2469	0	0	0
2469	11869	2469	0	0	0
2469	11870	2469	0	0	0
2469	11871	2469	0	0	0
2470	11872	2470	0	0	0
2470	11873	2470	0	0	0
2470	11874	2470	0	0	0
2470	11875	2470	0	0	0
2471	11876	2471	0	0	0
2471	11877	2471	0	0	0
2471	11878	2471	0	0	0
2471	11879	2471	0	0	0
2472	11880	2472	0	0	0
2472	11881	2472	0	0	0
2472	11882	2472	0	0	0
2472	11883	2472	0	0	0
2473	11884	2473	0	0	0
2473	11885	2473	0	0	0
2473	11886	2473	0	0	0
2473	11887	2473	0	0	0
2474	11888	2474	0	0	0
2474	11889	2474	0	0	0
2474	11890	2474	0	0	0
2474	11891	2474	0	0	0
2475	11892	2475	0	0	0
2475	11893	2475	0	0	0
2475	11894	2475	0	0	0
2475	11895	2475	0	0	0
2476	11896	2476	0	0	0
2476	11897	2476	0	0	0
2476	11898	2476	0	0	0
2476	11899	2476	0	0	0
2477	11900	2477	0	0	0
2477	11901	2477	0	0	0
2477	11902	2477	0	0	0
2477	11903	2477	0	0	0
2478	11904	2478	0	0	0
2478	11905	2478	0	0	0
2478	11906	2478	0	0	0
2478	11907	2478	0	0	0
2479	11908	2479	0	0	0
2479	11909	2479	0	0	0
2479	11910	2479	0	0	0
2479	11911	2479	0	0	0
2480	11912	2480	0	0	0
2480	11913	2480	0	0	0
2480	11914	2480	0	0	0
2480	11915	2480	0	0	0
2481	11916	2481	0	0	0
2481	11917	2481	0	0	0
2481	11918	2481	0	0	0
2481	11919	2481	0	0	0
2482	11920	2482	0	0	0
2482	11921	2482	0	0	0
2482	11922	2482	0	0	0
2482	11923	2482	0	0	0
2483	11924	2483	0	0	0
2483	11925	2483	0	0	0
2483	11926	2483	0	0	0
2483	11927	2483	0	0	0
2484	11928	2484	0	0	0
2484	11929	2484	0	0	0
2484	11930	2484	0	0	0
2484	11931	2484	0	0	0
2485	11932	2485	0	0	0
2485	11933	2485	0	0	0
2485	11934	2485	0	0	0
2485	11935	2485	0	0	0
2486	11936	2486	0	0	0
2486	11937	2486	0	0	0
2486	11938	2486	0	0	0
2486	11939	2486	0	0	0
2487	11940	2487	0	0	0
2487	11941	2487	0	0	0
2487	11942	2487	0	0	0
2487	11943	2487	0	0	0
2488	11944	2488	0	0	0
2488	11945	2488	0	0	0
2488	11946	2488	0	0	0
2488	11947	2488	0	0	0
2489	11948	2489	0	0	0
2489	11949	2489	0	0	0
2489	11950	2489	0	0	0
2489	11951	2489	0	0	0
2490	11952	2490	0	0	0
2490	11953	2490	0	0	0
2490	11954	2490	0	0	0
2490	11955	2490	0	0	0
2491	11956	2491	0	0	0
2491	11957	2491	0	0	0
2491	11958	2491	0	0	0
2491	11959	2491	0	0	0
2492	11960	2492	0	0	0
2492	11961	2492	0	0	0
2492	11962	2492	0	0	0
2492	11963	2492	0	0	0
2493	11964	2493	0	0	0
2493	11965	2493	0	0	0
2493	11966	2493	0	0	0
2493	11967	2493	0	0	0
2494	11968	2494	0	0	0
2494	11969	2494	0	0	0
2494	11970	2494	0	0	0
2494	11971	2494	0	0	0
2495	11972	2495	0	0	0
2495	11973	2495	0	0	0
2495	11974	2495	0	0	0
2495	11975	2495	0	0	0
2496	11976	2496	0	0	0
2496	11977	2496	0	0	0
2496	11978	2496	0	0	0
2496	11979	2496	0	0	0
2497	11980	2497	0	0	0
2497	11981	2497	0	0	0
2497	11982	2497	0	0	0
2497	11983	2497	0	0	0
2498	11984	2498	0	0	0
2498	11985	2498	0	0	0
2498	11986	2498	0	0	0
2498	11987	2498	0	0	0
2499	11988	2499	0	0	0
2499	11989	2499	0	0	0
2499	11990	2499	0	0	0
2499	11991	2499	0	0	0
2500	11992	2500	0	0	0
2500	11993	2500	0	0	0
2500	11994	2500	0	0	0
2500	11995	2500	0	0	0
2501	11996	2501	0	0	0
2501	11997	2501	0	0	0
2501	11998	2501	0	0	0
2501	11999	2501	0	0	0
2502	12000	2502	0	0	0
2502	12001	2502	0	0	0
2502	12002	2502	0	0	0
2502	12003	2502	0	0	0
2503	12004	2503	0	0	0
2503	12005	2503	0	0	0
2503	12006	2503	0	0	0
2503	12007	2503	0	0	0
2504	12008	2504	0	0	0
2504	12009	2504	0	0	0
2504	12010	2504	0	0	0
2504	12011	2504	0	0	0
2505	12012	2505	0	0	0
2505	12013	2505	0	0	0
2505	12014	2505	0	0	0
2505	12015	2505	0	0	0
2506	12016	2506	0	0	0
2506	12017	2506	0	0	0
2506	12018	2506	0	0	0
2506	12019	2506	0	0	0
2507	12020	2507	0	0	0
2507	12021	2507	0	0	0
2507	12022	2507	0	0	0
2507	12023	2507	0	0	0
2508	12024	2508	0	0	0
2508	12025	2508	0	0	0
2508	12026	2508	0	0	0
2508	12027	2508	0	0	0
2509	12028	2509	0	0	0
2509	12029	2509	0	0	0
2509	12030	2509	0	0	0
2509	12031	2509	0	0	0
2510	12032	2510	0	0	0
2510	12033	2510	0	0	0
2510	12034	2510	0	0	0
2510	12035	2510	0	0	0
2511	12036	2511	0	0	0
2511	12037	2511	0	0	0
2511	12038	2511	0	0	0
2511	12039	2511	0	0	0
2512	12040	2512	0	0	0
2512	12041	2512	0	0	0
2512	12042	2512	0	0	0
2512	12043	2512	0	0	0
2513	12044	2513	0	0	0
2513	12045	2513	0	0	0
2513	12046	2513	0	0	0
2513	12047	2513	0	0	0
2514	12048	2514	0	0	0
2514	12049	2514	0	0	0
2514	12050	2514	0	0	0
2514	12051	2514	0	0	0
2515	12052	2515	0	0	0
2515	12053	2515	0	0	0
2515	12054	2515	0	0	0
2515	12055	2515	0	0	0
2516	12056	2516	0	0	0
2516	12057	2516	0	0	0
2516	12058	2516	0	0	0
2516	12059	2516	0	0	0
2517	12060	2517	0	0	0
2517	12061	2517	0	0	0
2517	12062	2517	0	0	0
2517	12063	2517	0	0	0
2518	12064	2518	0	0	0
2518	12065	2518	0	0	0
2518	12066	2518	0	0	0
2518	12067	2518	0	0	0
2519	12068	2519	0	0	0
2519	12069	2519	0	0	0
2519	12070	2519	0	0	0
2519	12071	2519	0	0	0
2520	12072	2520	0	0	0
2520	12073	2520	0	0	0
2520	12074	2520	0	0	0
2520	12075	2520	0	0	0
2521	12076	2521	0	0	0
2521	12077	2521	0	0	0
2521	12078	2521	0	0	0
2521	12079	2521	0	0	0
2522	12080	2522	0	0	0
2522	12081	2522	0	0	0
2522	12082	2522	0	0	0
2522	12083	2522	0	0	0
2523	12084	2523	0	0	0
2523	12085	2523	0	0	0
2523	12086	2523	0	0	0
2523	12087	2523	0	0	0
2524	12088	2524	0	0	0
2524	12089	2524	0	0	0
2524	12090	2524	0	0	0
2524	12091	2524	0	0	0
2525	12092	2525	0	0	0
2525	12093	2525	0	0	0
2525	12094	2525	0	0	0
2525	12095	2525	0	0	0
2526	12096	2526	0	0	0
2526	12097	2526	0	0	0
2526	12098	2526	0	0	0
2526	12099	2526	0	0	0
2527	12100	2527	0	0	0
2527	12101	2527	0	0	0
2527	12102	2527	0	0	0
2527	12103	2527	0	0	0
2528	12104	2528	0	0	0
2528	12105	2528	0	0	0
2528	12106	2528	0	0	0
2528	12107	2528	0	0	0
2529	12108	2529	0	0	0
2529	12109	2529	0	0	0
2529	12110	2529	0	0	0
2529	12111	2529	0	0	0
2530	12112	2530	0	0	0
2530	12113	2530	0	0	0
2530	12114	2530	0	0	0
2530	12115	2530	0	0	0
2531	12116	2531	0	0	0
2531	12117	2531	0	0	0
2531	12118	2531	0	0	0
2531	12119	2531	0	0	0
2532	12120	2532	0	0	0
2532	12121	2532	0	0	0
2532	12122	2532	0	0	0
2532	12123	2532	0	0	0
2533	12124	2533	0	0	0
2533	12125	2533	0	0	0
2533	12126	2533	0	0	0
2533	12127	2533	0	0	0
2534	12128	2534	0	0	0
2534	12129	2534	0	0	0
2534	12130	2534	0	0	0
2534	12131	2534	0	0	0
2535	12132	2535	0	0	0
2535	12133	2535	0	0	0
2535	12134	2535	0	0	0
2535	12135	2535	0	0	0
2536	12136	2536	0	0	0
2536	12137	2536	0	0	0
2536	12138	2536	0	0	0
2536	12139	2536	0	0	0
2537	12140	2537	0	0	0
2537	12141	2537	0	0	0
2537	12142	2537	0	0	0
2537	12143	2537	0	0	0
2538	12144	2538	0	0	0
2538	12145	2538	0	0	0
2538	12146	2538	0	0	0
2538	12147	2538	0	0	0
2539	12148	2539	0	0	0
2539	12149	2539	0	0	0
2539	12150	2539	0	0	0
2539	12151	2539	0	0	0
2540	12152	2540	0	0	0
2540	12153	2540	0	0	0
2540	12154	2540	0	0	0
2540	12155	2540	0	0	0
2541	12156	2541	0	0	0
2541	12157	2541	0	0	0
2541	12158	2541	0	0	0
2541	12159	2541	0	0	0
2542	12160	2542	0	0	0
2542	12161	2542	0	0	0
2542	12162	2542	0	0	0
2542	12163	2542	0	0	0
2543	12164	2543	0	0	0
2543	12165	2543	0	0	0
2543	12166	2543	0	0	0
2543	12167	2543	0	0	0
2544	12168	2544	0	0	0
2544	12169	2544	0	0	0
2544	12170	2544	0	0	0
2544	12171	2544	0	0	0
2545	12172	2545	0	0	0
2545	12173	2545	0	0	0
2545	12174	2545	0	0	0
2545	12175	2545	0	0	0
2546	12176	2546	0	0	0
2546	12177	2546	0	0	0
2546	12178	2546	0	0	0
2546	12179	2546	0	0	0
2547	12180	2547	0	0	0
2547	12181	2547	0	0	0
2547	12182	2547	0	0	0
2547	12183	2547	0	0	0
2548	12184	2548	0	0	0
2548	12185	2548	0	0	0
2548	12186	2548	0	0	0
2548	12187	2548	0	0	0
2549	12188	2549	0	0	0
2549	12189	2549	0	0	0
2549	12190	2549	0	0	0
2549	12191	2549	0	0	0
2550	12192	2550	0	0	0
2550	12193	2550	0	0	0
2550	12194	2550	0	0	0
