Total Simulation steps: 570
Td	ID	Tj	Df	Dd	Db
285	3025	256	1	28	29
285	3075	268	5	12	17
285	3078	269	5	11	16
286	3100	275	6	5	11
286	3104	276	5	5	10
287	3108	277	5	5	10
287	3059	264	5	18	23
287	3082	270	6	11	17
287	3083	270	6	11	17
287	3113	278	6	3	9
287	3037	259	26	2	28
288	3086	271	6	11	17
288	3087	271	6	11	17
289	3042	260	6	23	29
289	3043	260	6	23	29
289	3088	272	6	11	17
289	3094	273	6	10	16
290	3096	274	6	10	16
290	3098	274	6	10	16
290	3099	274	6	10	16
290	3106	276	5	9	14
290	3109	277	9	4	13
290	3105	276	10	4	14
290	3107	276	5	9	14
290	3102	275	6	9	15
290	3103	275	6	9	15
291	3128	282	4	5	9
291	3145	286	1	4	5
291	3045	261	25	5	30
291	3111	277	5	9	14
291	3110	277	5	9	14
293	3091	272	6	15	21
293	3090	272	6	15	21
293	3112	278	5	10	15
293	3095	273	6	14	20
294	3116	279	5	10	15
296	3124	281	4	11	15
297	3148	287	4	6	10
297	3130	282	4	11	15
297	3126	281	5	11	16
297	3127	281	5	11	16
298	3136	284	4	10	14
298	3132	283	4	11	15
299	3115	278	5	16	21
299	3114	278	5	16	21
300	3119	279	5	16	21
300	3118	279	5	16	21
302	3140	285	4	13	17
303	3150	287	4	12	16
303	3151	287	4	12	16
303	3144	286	4	13	17
304	3131	282	5	17	22
305	3135	283	4	18	22
305	3134	283	4	18	22
305	3152	288	4	13	17
306	3139	284	4	18	22
308	3147	286	4	18	22
309	3146	286	4	19	23
309	3156	289	5	15	20
310	3142	285	4	21	25
310	3160	290	5	15	20
311	3164	291	5	15	20
312	2917	229	1	82	83
312	59	255	0	57	57
312	55	250	0	62	62
312	51	215	0	97	97
312	47	208	0	104	104
312	41	174	0	138	138
312	64	312	NaN	NaN	NaN
313	3155	288	4	21	25
313	3154	288	4	21	25
313	3053	263	0	50	50
313	3175	293	6	14	20
314	3176	294	5	15	20
314	3173	293	19	2	21
314	2661	165	26	123	149
314	3159	289	5	20	25
314	3158	289	5	20	25
315	3250	312	1	2	3
315	3249	312	1	2	3
315	3245	311	2	2	4
316	3143	285	4	27	31
316	3255	313	1	2	3
316	2785	196	31	89	120
316	3138	284	4	28	32
316	3180	295	6	15	21
317	3162	290	5	22	27
317	3184	296	6	15	21
317	3257	314	1	2	3
317	2889	222	90	5	95
317	3073	268	0	49	49
318	3241	310	6	2	8
318	3163	290	5	23	28
319	3168	292	5	22	27
319	3237	309	8	2	10
319	3188	297	7	15	22
319	3190	297	7	15	22
320	3191	297	7	16	23
320	3224	306	7	7	14
320	3194	298	7	15	22
320	3195	298	7	15	22
320	3223	305	8	7	15
320	3222	305	8	7	15
320	3220	305	8	7	15
320	3233	308	10	2	12
320	3133	283	35	2	37
320	3141	285	5	30	35
321	3228	307	7	7	14
321	3171	292	6	23	29
321	3196	299	7	15	22
321	3198	299	7	15	22
321	3229	307	12	2	14
321	3225	306	13	2	15
321	3277	319	1	1	2
321	3199	299	7	15	22
322	3172	293	6	23	29
322	3273	318	1	3	4
323	3236	309	7	7	14
323	3179	294	6	23	29
323	3178	294	6	23	29
323	3204	301	7	15	22
323	3208	302	7	14	21
324	3240	310	7	7	14
324	3183	295	6	23	29
324	3182	295	6	23	29
324	3186	296	6	22	28
325	3166	291	5	29	34
325	3167	291	5	29	34
325	3285	321	0	4	4
326	3212	303	8	15	23
326	3221	305	17	4	21
326	3289	322	1	3	4
327	3187	296	7	24	31
327	3256	314	6	7	13
327	3226	306	7	14	21
327	3227	306	7	14	21
328	3230	307	7	14	21
328	3231	307	7	14	21
328	3293	323	1	4	5
329	3200	300	7	22	29
329	3174	293	6	30	36
329	3232	308	7	14	21
329	3264	316	6	7	13
329	3235	308	7	14	21
329	3207	301	7	21	28
330	3238	309	7	14	21
330	3239	309	7	14	21
330	3217	304	18	8	26
330	3297	324	0	6	6
330	3242	310	7	13	20
330	3243	310	7	13	20
331	3211	302	8	21	29
331	3210	302	8	21	29
331	3215	303	8	20	28
331	3301	325	0	6	6
331	3305	326	0	5	5
332	3272	318	7	7	14
332	3244	311	7	14	21
333	3218	304	8	21	29
333	3216	304	8	21	29
333	3276	319	7	7	14
333	3248	312	6	15	21
333	3170	292	5	36	41
334	3192	298	6	30	36
334	3280	320	7	7	14
335	3288	322	6	7	13
336	3234	308	7	21	28
336	3258	314	7	15	22
336	3259	314	7	15	22
336	3206	301	7	28	35
337	3202	300	7	30	37
337	3203	300	7	30	37
338	3296	324	6	8	14
338	3268	317	6	15	21
339	3266	316	7	16	23
339	3267	316	7	16	23
340	3300	325	6	9	15
340	3270	317	7	16	23
340	3271	317	7	16	23
340	3214	303	8	29	37
341	3304	326	6	9	15
341	3247	311	7	23	30
342	3246	311	7	24	31
342	3278	319	7	16	23
342	3279	319	7	16	23
343	3282	320	7	16	23
343	3283	320	7	16	23
343	3308	327	7	9	16
344	3219	304	8	32	40
345	3284	321	6	18	24
345	3251	312	7	26	33
346	3287	321	7	18	25
347	3316	329	8	10	18
347	3298	324	6	17	23
348	3292	323	6	19	25
349	3303	325	6	18	24
350	3275	318	7	25	32
350	3274	318	7	25	32
350	3302	325	6	19	25
351	3306	326	6	19	25
351	3307	326	6	19	25
353	3310	327	7	19	26
353	3311	327	7	19	26
354	3312	328	7	19	26
355	3290	322	6	27	33
356	3286	321	6	29	35
356	3295	323	6	27	33
356	3294	323	6	27	33
357	3291	322	6	29	35
359	3320	330	8	21	29
360	3299	324	6	30	36
360	3324	331	8	21	29
362	3328	332	9	21	30
364	3332	333	9	22	31
364	3336	334	8	22	30
366	3340	335	9	22	31
366	3315	328	7	31	38
366	3314	328	7	31	38
367	3344	336	9	22	31
369	63	280	0	89	89
369	60	280	0	89	89
369	62	280	0	89	89
369	76	369	NaN	NaN	NaN
370	3348	337	9	24	33
370	3319	329	8	33	41
370	3318	329	8	33	41
371	3352	338	9	24	33
371	3323	330	8	33	41
371	3169	292	77	2	79
371	3397	349	20	2	22
371	3322	330	8	33	41
371	3356	339	9	23	32
372	3326	331	8	33	41
372	3161	290	79	3	82
373	2921	230	1	142	143
373	3481	370	1	2	3
373	3473	368	2	3	5
373	3327	331	8	34	42
374	3263	315	55	4	59
374	3478	369	1	4	5
374	3477	369	1	4	5
375	3372	343	9	23	32
375	3331	332	9	34	43
375	3489	372	1	2	3
375	3321	330	39	6	45
375	3317	329	0	46	46
375	3330	332	9	34	43
376	3335	333	9	34	43
376	3334	333	9	34	43
376	3413	353	22	1	23
377	3465	366	10	1	11
377	3343	335	9	33	42
378	3342	335	9	34	43
378	3347	336	9	33	42
378	3369	342	34	2	36
378	3461	365	11	2	13
378	3505	376	1	1	2
378	3346	336	9	33	42
379	3453	363	14	2	16
379	3457	364	13	2	15
379	3469	367	7	5	12
379	3380	345	10	24	34
380	3382	345	10	25	35
380	3383	345	10	25	35
380	3355	338	9	33	42
380	3428	357	12	11	23
380	2905	226	1	153	154
380	3384	346	10	24	34
381	3388	347	10	24	34
381	3405	351	28	2	30
382	3432	358	12	12	24
382	3350	337	9	36	45
382	3392	348	10	24	34
382	3396	349	10	23	33
383	3360	340	9	34	43
384	3444	361	11	12	23
384	3449	362	18	4	22
385	3364	341	9	35	44
385	3448	362	11	12	23
385	3400	350	11	24	35
385	3404	351	11	23	34
385	3509	377	1	7	8
385	3521	380	1	4	5
385	3368	342	9	34	43
386	3452	363	11	12	23
386	3363	340	10	36	46
386	3445	361	19	6	25
386	3408	352	11	23	34
387	3374	343	9	35	44
387	3456	364	11	12	23
387	3441	360	21	6	27
387	3371	342	10	35	45
387	3412	353	11	23	34
388	3416	354	11	23	34
389	3376	344	9	36	45
389	3338	334	9	46	55
389	3339	334	9	46	55
391	3468	367	11	13	24
392	3351	337	9	46	55
393	3424	356	12	25	37
393	3430	357	12	24	36
394	3431	357	12	25	37
394	3479	369	11	14	25
394	3476	369	11	14	25
394	3387	346	10	38	48
394	3386	346	10	38	48
395	3391	347	10	38	48
395	3390	347	10	38	48
396	3395	348	10	38	48
396	3439	359	12	25	37
397	3484	371	11	15	26
397	3354	338	9	50	59
397	3436	359	12	26	38
398	3362	340	9	49	58
398	3358	339	9	50	59
398	3359	339	9	50	59
399	3440	360	12	27	39
399	3402	350	11	38	49
400	3399	349	11	40	51
400	3398	349	11	40	51
400	3366	341	9	50	59
400	3367	341	9	50	59
401	3406	351	11	39	50
401	3370	342	9	50	59
402	3500	375	11	16	27
402	3454	363	11	28	39
403	3411	352	11	40	51
403	3410	352	11	40	51
404	3458	364	11	29	40
404	3455	363	12	29	41
404	3460	365	11	28	39
405	3462	365	11	29	40
405	3463	365	11	29	40
405	3459	364	12	29	41
406	3414	353	11	42	53
406	3378	344	9	53	62
406	3464	366	11	29	40
407	3470	367	11	29	40
407	3471	367	11	29	40
408	3466	366	11	31	42
408	3467	366	11	31	42
408	3375	343	10	55	65
409	3423	355	12	42	54
409	3422	355	12	42	54
409	3419	354	12	43	55
409	3418	354	12	43	55
410	3309	327	0	83	83
410	68	313	0	97	97
410	70	313	0	97	97
410	71	313	0	97	97
410	74	315	2	93	95
410	72	315	0	95	95
410	84	410	NaN	NaN	NaN
411	3520	380	13	18	31
411	3426	356	12	43	55
411	3420	355	12	44	56
412	3524	381	13	18	31
412	3434	358	12	42	54
412	3480	370	11	31	42
412	3482	370	11	31	42
412	3483	370	11	31	42
412	3533	383	1	28	29
412	3565	391	19	2	21
412	3394	348	10	54	64
413	3487	371	11	31	42
413	3528	382	14	17	31
413	3435	358	12	43	55
413	3501	375	36	2	38
413	3642	410	1	2	3
413	3641	410	1	2	3
413	3333	333	77	3	80
414	3532	383	14	17	31
414	3438	359	12	43	55
414	3486	371	11	32	43
414	3488	372	11	31	42
414	3490	372	11	31	42
414	3637	409	2	3	5
414	2753	188	1	225	226
414	3443	360	12	42	54
415	3495	373	11	31	42
415	3536	384	15	16	31
415	2933	233	177	5	182
415	3442	360	12	43	55
416	3403	350	11	55	66
416	3492	373	11	32	43
416	3494	373	11	32	43
416	3447	361	12	43	55
416	3633	408	6	2	8
416	3577	394	20	2	22
416	3446	361	12	43	55
417	3502	375	11	31	42
417	3503	375	11	31	42
417	3629	407	8	2	10
417	3625	406	9	2	11
417	3421	355	60	2	62
417	3407	351	11	55	66
418	3548	387	16	15	31
418	3451	362	12	44	56
418	3621	405	11	2	13
418	3450	362	12	44	56
419	3504	376	11	32	43
419	3506	376	11	32	43
419	3507	376	11	32	43
419	3508	377	11	31	42
420	3511	377	12	31	43
420	3415	353	12	55	67
421	3514	378	12	31	43
421	3515	378	12	31	43
421	3381	345	72	4	76
422	3512	378	12	32	44
422	3661	415	1	6	7
422	3617	404	14	4	18
422	3516	379	12	31	43
423	3427	356	12	55	67
423	3472	368	11	44	55
423	3379	344	10	69	79
424	3519	379	13	32	45
424	3578	394	17	13	30
424	3576	394	17	13	30
424	3522	380	13	31	44
424	3523	380	13	31	44
424	3575	393	18	13	31
424	3526	381	13	30	43
424	3677	419	1	4	5
424	3527	381	13	30	43
425	3580	395	17	13	30
425	3584	396	16	13	29
425	3673	418	1	6	7
426	3588	397	16	13	29
426	3530	382	14	30	44
426	3531	382	14	30	44
426	3534	383	14	29	43
426	3685	421	1	4	5
427	3592	398	16	13	29
427	3535	383	15	29	44
427	3491	372	11	44	55
427	3669	417	4	6	10
427	3681	420	1	6	7
428	3596	399	16	13	29
428	3600	400	15	13	28
428	3689	422	2	4	6
428	3693	423	1	4	5
428	3357	339	79	10	89
428	3604	401	15	12	27
429	3547	386	16	27	43
429	3697	424	1	4	5
430	3540	385	16	29	45
430	3544	386	16	28	44
430	3546	386	16	28	44
430	3550	387	16	27	43
430	3551	387	16	27	43
431	3612	403	15	13	28
432	3620	405	14	13	27
432	3552	388	16	28	44
433	3510	377	11	45	56
434	3624	406	14	14	28
434	3556	389	17	28	45
435	3560	390	17	28	45
436	3568	392	17	27	44
437	3636	409	13	15	28
437	3564	391	17	29	46
438	3474	368	11	59	70
438	3475	368	11	59	70
438	3572	393	17	28	45
439	3579	394	17	28	45
440	3586	396	16	28	44
440	3582	395	17	28	45
440	3583	395	17	28	45
442	3590	397	16	29	45
442	3591	397	16	29	45
442	3587	396	17	29	46
442	3595	398	16	28	44
443	3594	398	16	29	45
443	3539	384	15	44	59
444	3538	384	15	45	60
445	3598	399	16	30	46
446	3543	385	16	45	61
446	3542	385	16	45	61
446	3603	400	16	30	46
446	3608	402	15	29	44
446	3129	282	4	160	164
446	3517	379	5	62	67
446	80	374	0	72	72
446	67	312	0	134	134
446	75	315	1	130	131
446	83	374	1	71	72
446	92	446	NaN	NaN	NaN
447	3676	419	12	16	28
447	3616	404	14	29	43
447	3618	404	14	29	43
448	3619	404	15	29	44
448	3377	344	102	2	104
448	3549	387	59	2	61
448	3622	405	14	29	43
448	3623	405	14	29	43
449	3559	389	17	43	60
449	3781	445	2	2	4
449	3777	444	3	2	5
450	3628	407	13	30	43
450	3789	447	1	2	3
450	3581	395	52	3	55
450	3554	388	17	45	62
451	3563	390	17	44	61
451	3562	390	17	44	61
451	3785	446	1	4	5
451	3773	443	6	2	8
451	2761	190	132	129	261
452	3137	284	4	164	168
453	3518	379	12	62	74
453	3567	391	17	45	62
453	3566	391	17	45	62
453	3574	393	17	43	60
453	3769	442	9	2	11
453	3643	410	13	30	43
453	3571	392	18	43	61
454	3700	425	14	15	29
454	3648	412	12	30	42
454	3786	446	2	6	8
454	3765	441	11	2	13
454	3513	378	74	2	76
454	82	374	2	78	80
454	79	369	0	85	85
454	38	173	0	281	281
454	96	454	NaN	NaN	NaN
455	3809	452	1	2	3
455	3761	440	13	2	15
455	3649	412	40	3	43
455	3656	414	12	29	41
456	3757	439	14	3	17
457	3599	399	16	42	58
457	3653	413	42	2	44
457	3660	415	12	30	42
458	3753	438	18	2	20
458	3647	411	1	46	47
458	3646	411	1	46	47
459	3749	437	20	2	22
459	3745	436	21	2	23
459	3607	401	15	43	58
459	3606	401	15	43	58
459	3602	400	15	44	59
460	3829	457	1	2	3
460	3720	430	16	14	30
461	3672	418	12	31	43
461	3657	414	45	2	47
461	3665	416	43	2	45
462	3555	388	17	57	74
462	3615	403	15	44	59
462	3614	403	15	44	59
462	3679	419	13	30	43
463	3627	406	14	43	57
463	3626	406	14	43	57
463	3680	420	13	30	43
464	3558	389	17	58	75
464	3684	421	13	30	43
464	3741	435	25	4	29
464	3737	434	26	4	30
465	3631	407	14	44	58
465	3630	407	14	44	58
465	3635	408	13	44	57
465	3634	408	13	44	57
465	3841	460	1	4	5
465	3709	427	33	5	38
466	3632	408	13	45	58
466	3688	422	14	30	44
466	3733	433	28	5	33
466	3639	409	13	44	57
466	3638	409	13	44	57
466	3692	423	14	29	43
467	3755	438	15	14	29
467	3754	438	15	14	29
467	3752	438	15	14	29
467	3845	461	2	4	6
467	3849	462	1	4	5
467	3640	410	12	45	57
468	3698	424	15	29	44
468	3699	424	15	29	44
468	3756	439	15	14	29
468	3694	423	15	30	45
468	3760	440	14	14	28
468	3570	392	18	58	76
468	3696	424	15	29	44
469	3651	412	13	44	57
469	3650	412	13	44	57
469	3713	428	34	7	41
470	3652	413	12	45	57
470	3704	426	15	29	44
470	3837	459	5	6	11
470	3853	463	1	6	7
472	3659	414	12	46	58
472	3658	414	12	46	58
472	3708	427	15	30	45
472	3663	415	12	45	57
472	3662	415	12	45	57
473	3667	416	12	45	57
473	3666	416	12	45	57
473	3664	416	12	45	57
473	3712	428	16	29	45
475	3671	417	12	46	58
476	3668	417	12	47	59
476	3610	402	15	59	74
476	3611	402	15	59	74
476	3722	430	16	30	46
477	3678	419	12	46	58
478	3675	418	12	48	60
478	3674	418	12	48	60
480	3732	433	16	31	47
480	3683	420	13	47	60
480	3682	420	13	47	60
480	3736	434	15	31	46
481	3739	434	16	31	47
481	3687	421	13	47	60
481	3686	421	13	47	60
481	3800	450	14	17	31
481	3740	435	15	31	46
481	3742	435	15	31	46
482	3743	435	16	31	47
482	3804	451	14	17	31
482	3744	436	15	31	46
482	3805	451	29	2	31
482	3818	454	26	2	28
482	3746	436	15	31	46
482	3747	436	15	31	46
483	3691	422	14	47	61
483	3690	422	14	47	61
483	3748	437	15	31	46
483	3808	452	14	17	31
483	3801	450	31	2	33
483	3817	454	26	3	29
484	3812	453	14	17	31
484	3750	437	15	32	47
484	3751	437	15	32	47
484	3695	423	15	46	61
484	3797	449	33	2	35
484	3925	481	1	2	3
484	3917	479	2	3	5
485	3758	439	15	31	46
485	3759	439	15	31	46
485	3922	480	1	4	5
485	3821	455	25	5	30
485	3813	453	1	31	32
485	3763	440	15	30	45
485	3703	425	15	45	60
485	3702	425	15	45	60
486	3764	441	14	31	45
486	3766	441	14	31	45
486	3767	441	14	31	45
486	3825	456	1	29	30
486	3654	413	12	61	73
487	3655	413	12	62	74
487	3768	442	14	31	45
487	3710	427	15	45	60
487	3833	458	27	2	29
488	3772	443	14	31	45
488	3774	443	14	31	45
488	3775	443	14	31	45
488	3828	457	14	17	31
488	3770	442	14	32	46
488	3771	442	14	32	46
489	3832	458	14	17	31
489	3776	444	14	31	45
490	3779	444	14	32	46
490	3719	429	16	45	61
490	3718	429	16	45	61
490	3716	429	16	45	61
490	3909	477	9	4	13
491	3715	428	16	47	63
491	3714	428	16	47	63
491	3723	430	16	45	61
491	3913	478	6	7	13
491	3945	486	1	4	5
491	3780	445	14	32	46
492	3788	447	13	32	45
493	3670	417	12	64	76
493	3727	431	16	46	62
493	3726	431	16	46	62
494	3724	431	16	47	63
494	3844	461	16	17	33
495	3728	432	16	47	63
495	3792	448	13	34	47
496	3796	449	13	34	47
497	3798	449	14	34	48
497	3799	449	14	34	48
497	3735	433	16	48	64
497	3734	433	16	48	64
498	3856	464	16	18	34
498	3802	450	14	34	48
499	3803	450	14	35	49
499	3860	465	16	18	34
499	3738	434	16	49	65
499	3806	451	14	34	48
500	3807	451	14	35	49
500	3864	466	16	18	34
501	3810	452	14	35	49
501	3811	452	14	35	49
501	3868	467	16	18	34
502	3814	453	14	35	49
502	3815	453	14	35	49
503	3872	468	16	19	35
504	3876	469	16	19	35
504	3820	455	13	36	49
504	3819	454	14	36	50
504	3880	470	16	18	34
505	3762	440	15	50	65
505	3822	455	14	36	50
505	3823	455	14	36	50
506	3706	426	15	65	80
506	3707	426	15	65	80
506	3824	456	14	36	50
507	3830	457	14	36	50
507	3831	457	14	36	50
509	3834	458	14	37	51
509	3835	458	14	37	51
509	3778	444	14	51	65
509	3711	427	16	66	82
510	3836	459	15	36	51
512	3840	460	15	37	52
513	3787	446	14	53	67
513	3784	446	14	53	67
513	3783	445	14	54	68
515	3865	466	1	48	49
515	90	411	0	104	104
515	88	411	0	104	104
515	91	411	0	104	104
515	87	410	0	105	105
515	99	454	0	61	61
515	104	515	NaN	NaN	NaN
516	3916	479	16	21	37
516	3790	447	14	55	69
516	3848	462	16	38	54
516	3850	462	16	38	54
516	3851	462	16	38	54
516	3949	487	1	28	29
516	3794	448	14	54	68
516	3852	463	16	37	53
516	3854	463	16	37	53
517	3855	463	16	38	54
517	3730	432	16	69	85
517	3353	338	177	2	179
517	4017	504	11	2	13
517	3731	432	16	69	85
517	3795	448	14	55	69
518	3858	464	16	38	54
518	3859	464	16	38	54
518	4062	515	1	2	3
518	4061	515	1	2	3
518	4057	514	2	2	4
519	3928	482	17	20	37
519	4067	516	1	2	3
519	3149	287	2	230	232
519	3932	483	17	19	36
519	3862	465	17	37	54
520	3863	465	17	38	55
520	3870	467	16	37	53
520	3871	467	16	37	53
520	3866	466	17	37	54
520	4069	517	1	2	3
520	3869	467	2	51	53
520	3867	466	17	37	54
521	3816	454	13	54	67
521	4066	516	1	4	5
521	4053	513	6	2	8
521	3878	469	16	36	52
522	3879	469	16	37	53
522	3940	485	18	19	37
522	3874	468	16	38	54
522	4049	512	8	2	10
522	3429	357	163	2	165
523	3944	486	18	19	37
523	3882	470	16	37	53
523	4045	511	10	2	12
523	4005	501	20	2	22
524	3887	471	16	37	53
524	3827	456	14	54	68
524	3826	456	14	54	68
524	4041	510	12	2	14
524	3937	484	38	2	40
525	3884	471	16	38	54
525	4037	509	14	2	16
525	3345	336	187	2	189
525	3123	280	1	244	245
526	3888	472	16	38	54
526	3960	490	19	17	36
526	3892	473	16	37	53
527	3838	459	15	53	68
527	3896	474	16	37	53
527	3898	474	16	37	53
527	3899	474	16	37	53
528	3843	460	15	53	68
528	3842	460	15	53	68
528	3893	473	51	4	55
529	3782	445	14	70	84
529	3900	475	16	38	54
529	4033	508	16	5	21
529	4029	507	18	4	22
530	3904	476	16	38	54
530	4025	506	20	4	24
531	3791	447	14	70	84
531	3847	461	16	54	70
531	3846	461	16	54	70
532	3980	495	20	17	37
532	3984	496	20	16	36
533	3988	497	20	16	36
533	3918	479	17	37	54
533	3919	479	17	37	54
533	3924	481	17	35	52
534	3996	499	19	16	35
535	3935	483	17	35	52
535	4000	500	19	16	35
535	3930	482	17	36	53
536	3931	482	17	37	54
536	3934	483	17	36	53
537	4004	501	19	17	36
537	4008	502	18	17	35
538	3936	484	18	36	54
538	3875	468	16	54	70
539	4016	504	18	17	35
539	3942	485	18	36	54
539	3943	485	18	36	54
540	3946	486	18	36	54
540	3947	486	18	36	54
540	3948	487	18	35	53
541	3950	487	18	36	54
541	4020	505	18	18	36
541	4024	506	17	18	35
541	3883	470	16	55	71
542	4028	507	17	18	35
542	3951	487	19	36	55
543	3894	473	16	54	70
544	3886	471	16	57	73
544	3952	488	19	37	56
545	3895	473	16	56	72
545	4036	509	17	19	36
546	3890	472	16	58	74
546	3956	489	19	38	57
546	3891	472	17	57	74
548	3964	491	20	37	57
548	3903	475	16	57	73
549	3839	459	15	75	90
549	3902	475	16	58	74
550	3968	492	20	38	58
551	3907	476	16	59	75
552	3906	476	16	60	76
552	3972	493	20	39	59
552	3908	477	16	59	75
553	3911	477	16	60	76
554	3912	478	16	60	76
554	3987	496	20	38	58
554	3982	495	20	39	59
554	3983	495	20	39	59
555	3915	478	16	61	77
555	3986	496	20	39	59
556	3990	497	20	39	59
556	3991	497	20	39	59
556	3992	498	19	39	58
557	3998	499	19	39	58
557	3999	499	19	39	58
558	3927	481	17	60	77
558	4002	500	19	39	58
558	4003	500	19	39	58
559	4006	501	19	39	58
559	4007	501	19	39	58
561	4010	502	18	41	59
562	4014	503	18	41	59
562	4015	503	18	41	59
562	3939	484	18	60	78
562	3938	484	18	60	78
563	4018	504	18	41	59
565	4022	505	18	42	60
565	4023	505	18	42	60
566	4027	506	18	42	60
566	4030	507	17	42	59
567	3955	488	19	60	79
567	3954	488	19	60	79
568	3959	489	19	60	79
568	3958	489	19	60	79
569	4038	509	17	43	60
569	4039	509	17	43	60

=============================================================

Alien Army Won The Battle

=============================================================

Earth Statistics:
ES Count-> 55
ET Count-> 45
EG Count-> 0
Heal Units -> 0

ES_destructed:ES_total-> 80%
There is no Earth Gunnerys
ET_destructed:ET_total-> 35.5556%

Infection states: 
Total Infected Units : 0
Infection Percentage : 0%


Total Destructed Earth Units : Total Earth Units-> 60%
Total Units in UML : Total Earth Units->40%

Healed Units : Total Earth Units-> 16%

Average of Df-> 0.233333
Average of Db-> 96.0833
Average of Dd-> 95.85

Df / Db = 0.242845%
Dd / Db = 99.7572%

=============================================================

Alien Statistics:
AS Count-> 1658
AD Count-> 26
AM Count-> 600

AS_destructed:AS_total-> 87.9373%
AD_destructed:AD_total-> 0%
AM_destructed:AM_total-> 68%

Total Destructed Alien Units : Total Alien Units-> 81.6988%

Average of Df-> 9.33441
Average of Db-> 27.4689
Average of Dd-> 18.1345

Df / Db = 33.9817%
Dd / Db = 66.0183%
